city,state,latitude,longitude,population,source_name
LELAND,NC,34.25628,-78.04471,17924,Leland
LEMITAR,NM,34.15979,-106.91031,330,Lemitar
LEMONT,IL,41.67364,-88.00173,16788,Lemont
LENA,WI,44.9511,-88.04677,548,Lena
LENEXA,KS,38.95362,-94.73357,52490,Lenexa
LENNON,MI,42.98445,-83.93002,501,Lennon
LENNOX,SD,43.35415,-96.892,2272,Lennox
LENOIR CITY,TN,35.7973,-84.25603,9091,Lenoir City
LENORAH,TX,32.30456,-101.87625,0,Lenorah
LEOLA,PA,40.08787,-76.18495,7214,Leola
LEOMINSTER,MA,42.52509,-71.75979,41569,Leominster
LEON,KS,37.6903,-96.78225,701,Leon
LEVITTOWN,PA,40.15511,-74.82877,52983,Levittown
LEWIS,NY,44.27505,-73.56569,0,Lewis
LEWISPORT,KY,37.937,-86.90221,1698,Lewisport
LEWISTON,ID,46.41655,-117.01766,32544,Lewiston
LEWISTON WOODVILLE,NC,36.12293,-77.17663,508,Lewiston Woodville
LEWISTOWN,MT,47.06247,-109.42824,5874,Lewistown
LEXINGTON,IL,40.64142,-88.7834,2059,Lexington
LEXINGTON,KY,37.98869,-84.47772,320347,Lexington
LEXINGTON,MA,42.44732,-71.2245,31394,Lexington
LEXINGTON,NC,35.82403,-80.25338,19326,Lexington
LEXINGTON,NE,40.78084,-99.7415,10075,Lexington
LEXINGTON,SC,33.98154,-81.23621,20138,Lexington
LEXINGTON,VA,37.78402,-79.44282,7262,Lexington
LIBERAL,KS,37.04308,-100.921,20746,Liberal
LIBERTY,ME,44.38924,-69.30282,964,Liberty
LIBERTY,MO,39.24611,-94.41912,30450,Liberty
LIBERTY,PA,40.32535,-79.85616,2520,Liberty
LIBERTY,TX,30.05799,-94.79548,9039,Liberty
LIBERTY HILL,TX,30.66491,-97.92252,1389,Liberty Hill
LIBERTYVILLE,IL,42.28308,-87.95313,20436,Libertyville
LILLINGTON,NC,35.39933,-78.81585,3476,Lillington
LIMA,OH,40.74255,-84.10523,37873,Lima
LIME SPRINGS,IA,43.44886,-92.28073,490,Lime Springs
LIMESTONE,NY,42.02729,-78.62947,389,Limestone
LIMON,CO,39.26388,-103.69217,1911,Limon
LINCOLN,AL,33.61316,-86.11831,6524,Lincoln
LINCOLN,IL,40.14838,-89.36482,13966,Lincoln
LINCOLN,ME,45.36228,-68.50502,2884,Lincoln
LINCOLN,NE,40.8,-96.66696,294757,Lincoln
LINCOLN PARK,MI,42.25059,-83.17854,37012,Lincoln Park
LINDALE,TX,32.5157,-95.4094,5692,Lindale
LINDEN,NJ,40.62205,-74.24459,42021,Linden
LINDSAY,OK,34.8348,-97.60253,2830,Lindsay
LINEVILLE,AL,33.31067,-85.75441,2319,Lineville
LINWOOD,NC,35.75069,-80.31783,0,Linwood
LITCHFIELD,IL,39.17533,-89.65426,6897,Litchfield
LITCHFIELD PARK,AZ,33.49337,-112.35794,5533,Litchfield Park
LITHIA SPRINGS,GA,33.794,-84.66049,15491,Lithia Springs
LITHONIA,GA,33.71233,-84.10519,2022,Lithonia
LITTLE AMERICA,WY,41.54357,-109.85903,68,Little America
LITTLE CHUTE,WI,44.27999,-88.31844,11026,Little Chute
LITTLE FALLS,MN,45.97635,-94.3625,8649,Little Falls
LITTLE ROCK,AR,34.74648,-92.28959,202591,Little Rock
LITTLEFIELD,AZ,36.89942,-113.93274,1962,Beaver Dam
LITTLEFIELD,TX,33.91731,-102.3249,6090,Littlefield
LIVE OAK,FL,30.29495,-82.98402,6931,Live Oak
LIVERPOOL,NY,43.10646,-76.2177,2294,Liverpool
LIVINGSTON,AL,32.5843,-88.18725,3414,Livingston
LIVINGSTON,LA,30.50213,-90.74787,1917,Livingston
LIVINGSTON,MT,45.66244,-110.56104,7302,Livingston
LIVINGSTON,NY,42.14203,-73.77791,0,Livingston
LIVINGSTON,TX,30.71103,-94.93299,5172,Livingston
LIVONIA,MI,42.36837,-83.35271,94635,Livonia
LLANO,TX,30.75935,-98.67504,3341,Llano
LOCK HAVEN,PA,41.13701,-77.44693,9604,Lock Haven
LOCKBOURNE,OH,39.80923,-82.9724,247,Lockbourne
LOCKPORT,IL,41.58948,-88.05784,25175,Lockport
LOGAN,NM,35.36533,-103.41079,966,Logan
LOGAN,UT,41.73549,-111.83439,50371,Logan
LOGANSPORT,IN,40.75448,-86.35667,17793,Logansport
LOGANTON,PA,41.03424,-77.30664,470,Loganton
LOLO,MT,46.75881,-114.08094,3892,Lolo
LOMBARD,IL,41.88003,-88.00784,43797,Lombard
LOMIRA,WI,43.59138,-88.44371,2384,Lomira
LONDON,KY,37.12898,-84.08326,8126,London
LONDON,OH,39.88645,-83.44825,10060,London
LONDONDERRY,NH,42.86509,-71.37395,11037,Londonderry
LONGMONT,CO,40.16721,-105.10193,92088,Longmont
LONGS,SC,33.93851,-78.73307,0,Longs
LONGVIEW,TX,32.5007,-94.74049,82287,Longview
LONGVIEW,WA,46.13817,-122.93817,36848,Longview
LONOKE,AR,34.78398,-91.89986,4249,Lonoke
LORDSBURG,NM,32.35036,-108.70866,2531,Lordsburg
LORE CITY,OH,39.98479,-81.45845,319,Lore City
LORENA,TX,31.38656,-97.21556,1737,Lorena
LORETTO,PA,40.50313,-78.6303,1376,Loretto
LORIS,SC,34.05628,-78.8903,2591,Loris
LORTON,VA,38.70428,-77.22776,18610,Lorton
LOS LUNAS,NM,34.80617,-106.73336,15336,Los Lunas
LOTT,TX,31.20351,-97.03666,726,Lott
LOUDON,TN,35.73285,-84.33381,5731,Loudon
LOUISIANA,MO,39.44894,-91.05153,3296,Louisiana
LOUISVILLE,GA,33.00154,-82.41124,2358,Louisville
LOUISVILLE,KY,38.25424,-85.75941,624444,Louisville
LOUISVILLE,MS,33.12374,-89.05506,6314,Louisville
LOVELL,WY,44.83745,-108.38956,2422,Lovell
LOVELOCK,NV,40.17935,-118.47348,1878,Lovelock
LOVES PARK,IL,42.32002,-89.05816,23455,Loves Park
LOVING,NM,32.28623,-104.09577,1409,Loving
LOVINGTON,NM,32.94401,-103.34855,11800,Lovington
LOWELL,AR,36.25535,-94.13076,8549,Lowell
LOWELL,MI,42.93364,-85.34196,3906,Lowell
LOWELLVILLE,OH,41.03534,-80.53646,1107,Lowellville
LOWRY CITY,MO,38.14003,-93.72688,624,Lowry City
LOXLEY,AL,30.61825,-87.75305,1785,Loxley
LUBBOCK,TX,33.57786,-101.85517,249042,Lubbock
LUCEDALE,MS,30.92519,-88.59002,3011,Lucedale
LUDLOW,MA,42.16009,-72.47592,22201,Ludlow
LUFKIN,TX,31.33824,-94.7291,36333,Lufkin
LUGOFF,SC,34.22737,-80.68925,7434,Lugoff
LULA,GA,34.3876,-83.66629,2879,Lula
LULING,TX,29.68051,-97.6475,5764,Luling
LUMBER CITY,GA,31.92935,-82.67958,1254,Lumber City
LUMBERTON,NC,34.61834,-79.01045,21667,Lumberton
LUMBERTON,TX,30.26577,-94.19963,12421,Lumberton
LUNA PIER,MI,41.80699,-83.44243,1389,Luna Pier
LUPTON,AZ,35.35391,-109.0537,25,Lupton
LUSK,WY,42.76247,-104.45217,1628,Lusk
LUVERNE,MN,43.65414,-96.21281,4677,Luverne
LUXEMBURG,WI,44.53861,-87.70398,2556,Luxemburg
LYMAN,WY,41.32745,-110.29293,2074,Lyman
LYNCHBURG,VA,37.41375,-79.14225,79812,Lynchburg
LYNDON STATION,WI,43.7122,-89.89957,480,Lyndon Station
LYNN,AL,34.04705,-87.54974,641,Lynn
LYON,MS,34.21789,-90.54204,330,Lyon
LYTLE,TX,29.23329,-98.79641,2869,Lytle
MACCLENNY,FL,30.28218,-82.12206,6487,Macclenny
MACOMB,IL,40.45921,-90.6718,18547,Macomb
MACON,GA,32.84069,-83.6324,91351,Macon
MACON,MO,39.74226,-92.47269,5436,Macon
MADILL,OK,34.09038,-96.77167,3923,Madill
MADISON,AL,34.69926,-86.74833,46962,Madison
MADISON,CT,41.27954,-72.59843,19100,Madison
MADISON,FL,30.46938,-83.41293,2880,Madison
MADISON,GA,33.59568,-83.46794,4026,Madison
MADISON,IN,38.73589,-85.37996,12040,Madison
MADISON,MS,32.46181,-90.11536,25799,Madison
MADISON,OH,41.77116,-81.04982,3182,Madison
MADISON,WI,43.07305,-89.40123,280305,Madison
MADISON HEIGHTS,VA,37.43098,-79.12308,11285,Madison Heights
MADISONVILLE,KY,37.3281,-87.49889,19539,Madisonville
MADISONVILLE,TX,30.94991,-95.91162,4637,Madisonville
MADRAS,OR,44.63345,-121.12949,6662,Madras
MAGEE,MS,31.87377,-89.73369,4368,Magee
MAGNA,UT,40.70911,-112.10161,26505,Magna
MAGNOLIA,AR,33.26707,-93.23933,11669,Magnolia
MAHOMET,IL,40.19531,-88.40422,8056,Mahomet
MAHWAH,NJ,41.08871,-74.14376,24062,Mahwah
MALAD CITY,ID,42.19159,-112.2508,2050,Malad City
MALTA BEND,MO,39.19335,-93.36299,251,Malta Bend
MALVERN,AR,34.36231,-92.81295,10928,Malvern
MALVERN,OH,40.69173,-81.18121,1155,Malvern
MANASSAS,VA,38.75095,-77.47527,41764,Manassas
MANCHESTER,IA,42.48415,-91.45543,5073,Manchester
MANCHESTER,TN,35.48174,-86.0886,10517,Manchester
MANDAN,ND,46.82666,-100.88958,21382,Mandan
MANHEIM,PA,40.16343,-76.39496,4870,Manheim
MANISTIQUE,MI,45.95775,-86.24625,2982,Manistique
MANITOWOC,WI,44.08861,-87.65758,33010,Manitowoc
MANKATO,MN,44.15906,-94.00915,41044,Mankato
MANNING,IA,41.90915,-95.06499,1472,Manning
MANNING,SC,33.69516,-80.21091,4037,Manning
MANSFIELD,AR,35.05954,-94.25271,1096,Mansfield
MANSFIELD,LA,32.03766,-93.70018,4946,Mansfield
MANSFIELD,MO,37.10672,-92.58072,1261,Mansfield
MANSFIELD,OH,40.75839,-82.51545,46830,Mansfield
MANSON,IA,42.52914,-94.53414,1615,Manson
MANSURA,LA,31.05797,-92.04901,1385,Mansura
MANTENO,IL,41.25059,-87.83143,8999,Manteno
MANTUA,OH,41.28394,-81.22399,1021,Mantua
MAPLE HILL,KS,39.08472,-96.02805,621,Maple Hill
MAPLESVILLE,AL,32.78897,-86.87353,704,Maplesville
MAQUOKETA,IA,42.06891,-90.66569,5989,Maquoketa
MARANA,AZ,32.43674,-111.22538,41315,Marana
MARATHON,FL,24.71375,-81.09035,8750,Marathon
MARBLE FALLS,TX,30.57841,-98.27507,6281,Marble Falls
MARCUS,IA,42.82582,-95.80751,1070,Marcus
MARDELA SPRINGS,MD,38.45984,-75.7591,350,Mardela Springs
MARENGO,OH,40.40089,-82.81073,346,Marengo
MARIANNA,FL,30.77436,-85.22687,9100,Marianna
MARIBEL,WI,44.27638,-87.80731,344,Maribel
MARIETTA,GA,33.9526,-84.54993,59067,Marietta
MARIETTA,OH,39.41535,-81.45484,13900,Marietta
MARIETTA,OK,33.93704,-97.11668,2729,Marietta
MARIETTA,PA,40.05704,-76.55219,2608,Marietta
MARINETTE,WI,45.09998,-87.63066,10799,Marinette
MARION,AR,35.21453,-90.19648,12292,Marion
MARION,IA,42.03417,-91.59768,37330,Marion
MARION,IL,37.73061,-88.93313,17803,Marion
MARION,IN,40.55837,-85.65914,29081,Marion
MARION,NC,35.68401,-82.00927,7861,Marion
MARION,OH,40.58867,-83.12852,36363,Marion
MARION,SC,34.17822,-79.40061,6714,Marion
MARION,TX,29.57134,-98.14029,1111,Marion
MARLETTE,MI,43.32697,-83.08022,1801,Marlette
MARLIN,TX,31.30629,-96.89804,5682,Marlin
MARLOW,OK,34.64813,-97.95809,4594,Marlow
MARQUETTE,MI,46.54354,-87.39542,21297,Marquette
MARRERO,LA,29.89937,-90.10035,33141,Marrero
MARSHALL,IL,39.39143,-87.69364,3880,Marshall
MARSHALL,MI,42.27226,-84.96331,7045,Marshall
MARSHALL,TX,32.54487,-94.36742,23820,Marshall
MARSHALL,WI,43.16833,-89.06678,3927,Marshall
MARSHALLTOWN,IA,42.04943,-92.90798,27620,Marshalltown
MARSHFIELD,WI,44.66885,-90.1718,18620,Marshfield
MARSING,ID,43.54544,-116.8132,1287,Marsing
MARSTON,MO,36.51895,-89.61258,477,Marston
MARTINSBURG,WV,39.45621,-77.96389,17700,Martinsburg
MARTINSVILLE,IL,39.33559,-87.88198,1135,Martinsville
MARTINSVILLE,IN,39.42783,-86.42833,11690,Martinsville
MARTINSVILLE,VA,36.69153,-79.87254,13645,Martinsville
MARYSVILLE,KS,39.84111,-96.64724,3323,Marysville
MARYSVILLE,WA,48.05176,-122.17708,66773,Marysville
MARYVILLE,MO,40.3461,-94.87247,11879,Maryville
MARYVILLE,TN,35.75647,-83.97046,28464,Maryville
MASCOTTE,FL,28.57833,-81.88675,5473,Mascotte
MASCOUTAH,IL,38.49033,-89.79315,7975,Mascoutah
MASON,OH,39.36006,-84.30994,32662,Mason
MASON,TN,35.41175,-89.53285,1597,Mason
MASON,TX,30.74879,-99.23061,2139,Mason
MASON CITY,IA,43.15357,-93.20104,27366,Mason City
MASSILLON,OH,40.79672,-81.52151,32252,Massillon
MATFIELD GREEN,KS,38.15918,-96.56057,45,Matfield Green
MATHEWS,LA,29.68632,-90.54675,2209,Mathews
MATHIS,TX,28.09446,-97.82805,5037,Mathis
MATHISTON,MS,33.54012,-89.12423,676,Mathiston
MATTAWAN,MI,42.20948,-85.78445,1947,Mattawan
MATTHEWS,MO,36.75922,-89.58675,628,Matthews
MATTOON,IL,39.48309,-88.37283,18113,Mattoon
MAUMEE,OH,41.56283,-83.65382,13940,Maumee
MAUMELLE,AR,34.86676,-92.40432,17931,Maumelle
MAUSTON,WI,43.79719,-90.07735,4374,Mauston
MAX MEADOWS,VA,36.9704,-80.94953,562,Max Meadows
MAXTON,NC,34.73516,-79.34893,2451,Maxton
MAXWELL,TX,29.88105,-97.79334,0,Maxwell
MAYER,AZ,34.39781,-112.23627,1497,Mayer
MAYFIELD,KY,36.74172,-88.63672,10080,Mayfield
MAYSVILLE,KY,38.64119,-83.74437,8819,Maysville
MC GRAW,NY,42.59618,-76.09326,1020,McGraw
MC LEANSVILLE,NC,36.10736,-79.65864,1021,McLeansville
MCALESTER,OK,34.93343,-95.76971,18310,McAlester
MCALLEN,TX,26.20341,-98.23001,140269,McAllen
MCCAMMON,ID,42.65047,-112.19302,797,McCammon
MCCOMB,MS,31.24379,-90.45315,12661,McComb
MCDONOUGH,GA,33.44734,-84.14686,23417,McDonough
MCHENRY,IL,42.33335,-88.26675,26657,McHenry
MCPHERSON,KS,38.37084,-97.66421,13144,McPherson
MEAD,CO,40.23332,-104.99859,4476,Mead
MEADE,KS,37.28558,-100.34015,1624,Meade
MEADOWVIEW,VA,36.76039,-81.8629,967,Meadowview
MEBANE,NC,36.09597,-79.26696,13698,Mebane
MECHANICSBURG,PA,40.21426,-77.00859,8999,Mechanicsburg
MEDARYVILLE,IN,41.0806,-86.89196,592,Medaryville
MEDFORD,NY,40.8176,-73.00011,24142,Medford
MEDFORD,WI,45.13858,-90.34014,4338,Medford
MEDIAPOLIS,IA,41.00809,-91.16404,1574,Mediapolis
MEDICINE LODGE,KS,37.28113,-98.58036,1988,Medicine Lodge
MEDWAY,ME,45.60894,-68.53086,1548,Medway
MEEKER,CO,40.03747,-107.91313,2362,Meeker
MELROSE,MN,45.67469,-94.80752,3616,Melrose
MELROSE,NM,34.43035,-103.63246,644,Melrose
MELROSE PARK,IL,41.90059,-87.85673,25379,Melrose Park
MEMPHIS,IN,38.4834,-85.76163,695,Memphis
MEMPHIS,MI,42.89642,-82.76881,1182,Memphis
MEMPHIS,TN,35.14953,-90.04898,633104,Memphis
MEMPHIS,TX,34.72478,-100.53401,2138,Memphis
MENASHA,WI,44.20221,-88.4465,17572,Menasha
MENDON,OH,40.67338,-84.51884,650,Mendon
MENDOTA,IL,41.54725,-89.11759,7204,Mendota
MENOMONIE,WI,44.87552,-91.91934,16305,Menomonie
MENTONE,TX,31.70513,-103.59935,19,Mentone
MERCEDES,TX,26.1498,-97.91361,16657,Mercedes
MERCERSBURG,PA,39.82787,-77.90333,1558,Mercersburg
MERIDIAN,MS,32.36431,-88.70366,39661,Meridian
MERIDIAN,TX,31.92321,-97.65669,1427,Meridian
MERKEL,TX,32.47068,-100.01287,2615,Merkel
MERRILL,WI,45.18052,-89.68346,9233,Merrill
MERRILLVILLE,IN,41.48281,-87.33281,35224,Merrillville
MERRIMACK,NH,42.86509,-71.4934,26726,Merrimack
MESA,AZ,33.42227,-111.82264,471825,Mesa
MESQUITE,NV,36.80553,-114.06719,17496,Mesquite
MESQUITE,TX,32.7668,-96.59916,144788,Mesquite
METHUEN,MA,42.7262,-71.19089,52044,Methuen
METROPOLIS,IL,37.15117,-88.732,6334,Metropolis
METTER,GA,32.39712,-82.06012,4111,Metter
MEXIA,TX,31.67989,-96.4822,7406,Mexia
MEXICO,MO,39.16976,-91.88295,11660,Mexico
MIAMI,FL,25.77427,-80.19366,487014,Miami
MICHIGAN CITY,IN,41.70754,-86.89503,31459,Michigan City
MIDDLE RIVER,MD,39.33427,-76.43941,25191,Middle River
MIDDLEBURG,FL,30.06885,-81.86038,13008,Middleburg
MIDDLEBURY,IN,41.67533,-85.7061,3562,Middlebury
MIDDLEBURY CENTER,PA,41.84368,-77.27442,0,Middlebury Center
MIDDLESBORO,KY,36.60842,-83.71658,10730,Middlesboro
MIDDLETON,MI,43.18337,-84.70889,0,Middleton
MIDDLETON,WI,43.09722,-89.50429,18979,Middleton
MIDDLETOWN,DE,39.44956,-75.71632,20372,Middletown
MIDDLETOWN,OH,39.51506,-84.39828,48760,Middletown
MIDDLETOWN,PA,40.19981,-76.73108,9117,Middletown
MIDLAND,GA,32.57486,-84.82715,0,Midland
MIDLAND,NC,35.22737,-80.50062,3379,Midland
MIDLAND,TX,31.99735,-102.07791,132524,Midland
MIDLOTHIAN,IL,41.62531,-87.71755,14847,Midlothian
MIDLOTHIAN,TX,32.48236,-96.99445,22318,Midlothian
MIDLOTHIAN,VA,37.50598,-77.64916,18320,Midlothian
MIDWAY,FL,30.40648,-87.00553,16115,Midway
MIDWAY,GA,33.0682,-83.22349,3930,Hardwick
MIDWEST,WY,43.41136,-106.28002,410,Midwest
MIFFLINTOWN,PA,40.5698,-77.39693,926,Mifflintown
MIFFLINVILLE,PA,41.03231,-76.30799,1253,Mifflinville
MILACA,MN,45.7558,-93.65441,2883,Milaca
MILAN,MI,42.08532,-83.68244,5983,Milan
MILAN,MO,40.20224,-93.12521,1852,Milan
MILAN,NM,35.16976,-107.89089,3250,Milan
MILBANK,SD,45.21913,-96.63562,3192,Milbank
MILES CITY,MT,46.40834,-105.84056,8796,Miles City
MILESBURG,PA,40.94173,-77.785,1100,Milesburg
MILFORD,CT,41.22232,-73.0565,52759,Milford
MILFORD,IA,43.32469,-95.15,3018,Milford
MILFORD,NE,40.77445,-97.05059,2107,Milford
MILFORD,TX,32.1246,-96.94528,739,Milford
MILL HALL,PA,41.10729,-77.48443,1615,Mill Hall
MILLBROOK,AL,32.47986,-86.36192,15314,Millbrook
MILLBURY,MA,42.19398,-71.76007,13606,Millbury
MILLBURY,OH,41.56616,-83.42465,1249,Millbury
MILLDALE,CT,41.56593,-72.89177,0,Milldale
MILLEN,GA,32.80405,-81.94928,2925,Millen
MILLERSPORT,OH,39.90006,-82.53405,1049,Millersport
MILLERSVILLE,MD,39.05955,-76.64802,0,Millersville
MILLS,WY,42.84052,-106.36586,3785,Mills
MILLSAP,TX,32.74819,-98.00921,427,Millsap
MILLTOWN,MT,46.87131,-113.88177,0,Milltown
MILROY,PA,40.71396,-77.59055,1498,Milroy
MILTON,FL,30.63241,-87.03969,9628,Milton
MILTON,PA,41.01203,-76.84774,6928,Milton
MILTON,WI,42.77556,-88.944,5593,Milton
MILWAUKEE,WI,43.0389,-87.90647,563531,Milwaukee
MIMS,FL,28.66527,-80.84478,7058,Mims
MINDEN,IA,41.46694,-95.54278,594,Minden
MINDEN,LA,32.61543,-93.28684,12690,Minden
MINDEN,NV,38.95407,-119.76573,3001,Minden
MINERAL POINT,MO,37.94477,-90.7243,347,Mineral Point
MINERAL WELLS,TX,32.80846,-98.11282,14754,Mineral Wells
MINERAL WELLS,WV,39.178,-81.51207,1950,Mineral Wells
MINNEAPOLIS,MN,44.97997,-93.26384,410939,Minneapolis
MINNESOTA CITY,MN,44.09385,-91.7496,200,Minnesota City
MINONK,IL,40.90448,-89.03452,2053,Minonk
MINOOKA,IL,41.45531,-88.26173,11243,Minooka
MINOT,ND,48.23251,-101.29627,49450,Minot
MISSION,TX,26.21591,-98.32529,83298,Mission
MISSOULA,MT,46.87215,-113.994,71022,Missoula
MISSOURI VALLEY,IA,41.55638,-95.88779,2695,Missouri Valley
MITCHELL,IN,38.73283,-86.4736,4252,Mitchell
MITCHELL,SD,43.70943,-98.0298,15669,Mitchell
MOAB,UT,38.57332,-109.54984,5235,Moab
MOAPA,NV,36.6758,-114.62082,0,Moapa
MOBERLY,MO,39.41837,-92.43824,13919,Moberly
MOBILE,AL,30.69436,-88.04305,183289,Mobile
MOCKSVILLE,NC,35.89403,-80.56145,5151,Mocksville
MOKENA,IL,41.52614,-87.88922,19923,Mokena
MONA,UT,39.81607,-111.85549,1598,Mona
MONACA,PA,40.68729,-80.27145,5649,Monaca
MONAHANS,TX,31.5943,-102.89265,7690,Monahans
MONCKS CORNER,SC,33.19632,-80.01429,9873,Moncks Corner
MONDOVI,WI,44.56774,-91.67099,2654,Mondovi
MONEE,IL,41.42003,-87.74171,5082,Monee
MONETT,MO,36.92895,-93.92771,8988,Monett
MONMOUTH,IL,40.91143,-90.64736,9291,Monmouth
MONMOUTH JUNCTION,NJ,40.379,-74.54654,2887,Monmouth Junction
MONON,IN,40.86782,-86.8789,1746,Monon
MONONA,IA,43.05165,-91.3893,1500,Monona
MONROE,GA,33.79484,-83.71323,13641,Monroe
MONROE,IA,41.52221,-93.10187,1831,Monroe
MONROE,LA,32.50931,-92.1193,49598,Monroe
MONROE,MI,41.91643,-83.39771,20092,Monroe
MONROE,NC,34.98543,-80.54951,34623,Monroe
MONROE,OH,39.44034,-84.36216,13393,Monroe
MONROE,WI,42.60112,-89.63845,10796,Monroe
MONROE CENTER,IL,42.09836,-89.00065,455,Monroe Center
MONROE TOWNSHIP,NJ,40.31789,-74.41182,0,Monroe Township
MONROETON,PA,41.71258,-76.47466,565,Monroeton
MONROEVILLE,AL,31.52794,-87.32471,6110,Monroeville
MONROEVILLE,OH,41.24422,-82.69629,1370,Monroeville
MONROEVILLE,PA,40.42118,-79.7881,28176,Monroeville
MONTAGUE,NJ,41.30315,-74.7935,0,Montague
MONTEAGLE,TN,35.24008,-85.8397,1177,Monteagle
MONTEZUMA,NY,43.01006,-76.70328,0,Montezuma
MONTGOMERY,AL,32.36681,-86.29997,195287,Montgomery
MONTGOMERY,IL,41.73058,-88.3459,19489,Montgomery
MONTGOMERY,NY,41.52759,-74.23682,4609,Montgomery
MONTICELLO,IA,42.23834,-91.18709,3825,Monticello
MONTICELLO,UT,37.87138,-109.34289,2069,Monticello
MONTPELIER,ID,42.32215,-111.2977,2509,Montpelier
MONTPELIER,OH,41.5845,-84.60551,3993,Montpelier
MONTPELIER,VT,44.26006,-72.57539,8074,Montpelier
MONTROSE,CO,38.47832,-107.87617,19062,Montrose
MONTVALE,VA,37.38458,-79.73115,698,Montvale
MONUMENT,CO,39.09166,-104.87276,6420,Monument
MOODY,AL,33.59094,-86.49082,12593,Moody
MOORCROFT,WY,44.26331,-104.95025,1062,Moorcroft
MOORE,MT,46.97552,-109.69685,200,Moore
MOORE,TX,29.05524,-99.01031,475,Moore
MOORE HAVEN,FL,26.83312,-81.09312,1794,Moore Haven
MOOREFIELD,WV,39.06233,-78.96947,2482,Moorefield
MOORESVILLE,IN,39.61282,-86.37416,9623,Mooresville
MOOSE LAKE,MN,46.45411,-92.76187,2748,Moose Lake
MORA,MN,45.8769,-93.29384,3462,Mora
MORAN,KS,37.91615,-95.17025,520,Moran
MOREHEAD,KY,37.27115,-87.17638,7622,Morehead
MOREHEAD CITY,NC,34.72294,-76.72604,9347,Morehead City
MORGAN CITY,LA,29.69937,-91.20677,11835,Morgan City
MORGANTOWN,KY,37.2256,-86.6836,2475,Morgantown
MORGANTOWN,WV,39.62953,-79.9559,30708,Morgantown
MORIARTY,NM,34.99005,-106.04919,1806,Moriarty
MORRILTON,AR,35.15092,-92.74405,6738,Morrilton
MORRIS,IL,41.35725,-88.42118,14363,Morris
MORRISON,TN,35.60285,-85.91971,699,Morrison
MORRISONVILLE,IL,39.42005,-89.45565,1028,Morrisonville
MORRISTOWN,TN,36.21398,-83.29489,29478,Morristown
MORRISVILLE,PA,40.2115,-74.78794,8605,Morrisville
MORTON,IL,40.61282,-89.45926,16306,Morton
MORTON,MS,32.35376,-89.65452,3439,Morton
MORTON,TX,33.7251,-102.75938,1892,Morton
MORTONS GAP,KY,37.23671,-87.47528,852,Mortons Gap
MOSES LAKE,WA,47.13014,-119.27808,22082,Moses Lake
MOSHEIM,TN,36.18954,-82.95849,2343,Mosheim
MOSS POINT,MS,30.41159,-88.53446,13654,Moss Point
MOTLEY,MN,46.33663,-94.64612,646,Motley
MOULTON,AL,34.48121,-87.29335,3337,Moulton
MOULTRIE,GA,31.17991,-83.78906,14377,Moultrie
MOUND CITY,MO,38.62727,-90.19789,279695,St. Louis
MOUNT AIRY,NC,36.4993,-80.60729,10354,Mount Airy
MOUNT AYR,IA,40.71471,-94.23523,1686,Mount Ayr
MOUNT CRAWFORD,VA,38.35707,-78.94086,445,Mount Crawford
MOUNT EATON,OH,40.6945,-81.70318,242,Mount Eaton
MOUNT ENTERPRISE,TX,31.91795,-94.68104,444,Mount Enterprise
MOUNT GILEAD,OH,40.54923,-82.8274,3653,Mount Gilead
MOUNT HOLLY,NJ,39.99289,-74.78766,10804,Mount Holly
MOUNT HOREB,WI,43.00861,-89.73846,7421,Mount Horeb
MOUNT JACKSON,VA,38.74595,-78.64224,2042,Mount Jackson
MOUNT JULIET,TN,36.20005,-86.51861,31540,Mount Juliet
MOUNT LAUREL,NJ,39.934,-74.891,41864,Mount Laurel
MOUNT MORRIS,MI,43.11864,-83.69496,2964,Mount Morris
MOUNT MORRIS,PA,39.73313,-80.06784,737,Mount Morris
MOUNT NEBO,WV,38.20011,-80.85121,0,Mount Nebo
MOUNT PLEASANT,IA,40.96364,-91.55794,8433,Mount Pleasant
MOUNT PLEASANT,MI,43.59781,-84.76751,26060,Mount Pleasant
MOUNT PLEASANT,MS,31.69655,-89.6973,0,Mount Pleasant
MOUNT PLEASANT,TX,33.15679,-94.96827,16051,Mount Pleasant
MOUNT STERLING,KY,38.05647,-83.94326,7208,Mount Sterling
MOUNT VERNON,AL,31.08518,-88.01333,1518,Mount Vernon
MOUNT VERNON,IL,38.31727,-88.90312,15087,Mount Vernon
MOUNT VERNON,KY,38.05006,-85.54579,14028,Mount Washington
MOUNT VERNON,MO,37.10367,-93.81854,4537,Mount Vernon
MOUNT VERNON,TX,33.18873,-95.22133,2753,Mount Vernon
MOUNTAIN HOME,ID,43.13295,-115.6912,13730,Mountain Home
MOUNTAIN LAKE,MN,43.93885,-94.92971,2117,Mountain Lake
MOUNTAIN TOP,PA,41.16953,-75.87742,10982,Mountain Top
MOUNTAIN VIEW,MO,36.99533,-91.70376,2673,Mountain View
MOUNTVILLE,PA,40.03926,-76.4308,2854,Mountville
MUKWONAGO,WI,42.86668,-88.33343,7721,Mukwonago
MULBERRY,AR,35.50064,-94.05159,1634,Mulberry
MULBERRY GROVE,IL,38.92505,-89.26896,598,Mulberry Grove
MULDROW,OK,35.4062,-94.59883,3282,Muldrow
MULESHOE,TX,34.22647,-102.72383,5185,Muleshoe
